sni,bleu,code,check,wonder
"contract Erc20Token is ERC20 {
    using SafeMath for uint256;

    mapping (address => uint256) private _balances;
    mapping (address => mapping (address => uint256)) private _allowed;
    string public tokenName;
    string public tokenSymbol;
    uint256 public decimals;
    uint256 private _totalSupply;

    constructor(string memory _tokenName, string memory _tokenSymbol, uint256 totalSupply, uint256 _decimals) public {
        tokenName = _tokenName;
        tokenSymbol = _tokenSymbol;
        decimals = _decimals;
        _totalSupply = totalSupply;
        _mint(msg.sender, totalSupply);
    }
}",0.703645957,"contract DroneToken is BurnableToken {

     string public name ;

     string public symbol ;

     uint8 public decimals = 0 ;

     

     

     function ()public payable {

         revert();

     }

     

     

     function DroneToken(

            uint256 initialSupply,

            string tokenName,

            string tokenSymbol

         ) public {

         totalSupply = initialSupply.mul( 10 ** uint256(decimals)); 

         name = tokenName;

         symbol = tokenSymbol;

         balances[msg.sender] = totalSupply;

         

         

         emit Transfer(address(0), msg.sender, totalSupply);

     }

     

     

    function getTokenDetail() public view returns (string, string, uint256) {

	    return (name, symbol, totalSupply);

    }

 }",3,
"contract ScoreInterface {
         function hit() public;
         function score() public view returns (uint);
}",0.759237362,"contract SaiVox {
    function par() public returns (uint);
    function way() public returns (uint);
}",3,
"contract A {
    constructor(uint paramA) public {

    }
}",0.710042666,"contract BlankContract {
    constructor() public {}
}",1,
"contract PorrolhoTokenCrowdsale is PostDeliveryCrowdsale {

    constructor(uint256 _openingTime, uint256 _closingTime, uint256 _rate, address _wallet, uint256 _goal, ERC20 _token) public
    Crowdsale(_rate, _wallet, _token)
    TimedCrowdsale(_openingTime, _closingTime)
    {

    }

}",0.707681507,"contract HKYCrowdsale is CappedCrowdsale {

  function HKYCrowdsale(uint256 _startTime, uint256 _endTime, uint256 _rate, address _wallet, MintableToken _token) public
    CappedCrowdsale(36000 ether)
    Crowdsale(_startTime, _endTime, _rate, _wallet, _token)
  {
  }
}",3,
"contract MyFirstContract {

}",0.715577297,"contract BurnContract {
    
}",1,
"contract MyFirstContract
{
    function() external payable { }
        function getBalance() public view returns(uint)
        {
            return address(this).balance;
        }
        
    function send(address payable _To )public payable returns (bool)
    {
     _To.transfer(msg.value);
     return true;
    }
}",0.701990275,"contract BTCNNInterface {

  function getFrontEndTokenBalanceOf(address who) public view returns(uint);



  function transfer(address _to, uint _value) public returns(bool);



  function approve(address spender, uint tokens) public returns(bool);

}",3,
contract Hello{ string h = "hello"; function g() constant returns(string){ return h; } },0.780161416,"contract testContract {    
   function go() constant returns (string) {        
      return ""Hello Ethereum!"";    
   }
}",3,
"contract TestCoin {
    mapping(address => uint256) public balanceOf;
    uint256 public totalSupply;

    constructor(uint256 initialSupply) public {
        totalSupply = initialSupply;
        balanceOf[msg.sender] = totalSupply;
    }
}",0.708257502,"contract FixedSupply is BasicToken {
    constructor(uint256 initialSupply) public {
        totalSupply_ = initialSupply;
        balances[msg.sender] = initialSupply;
        emit Transfer(address(0), msg.sender, initialSupply);
    }
}",3,
"contract MyAuth {      
    function verify( bytes32 hash, uint8 v, bytes32 r, bytes32 s) 
        constant returns(address returnAddress) {
        returnAddress = ecrecover(hash, v, r, s);
    }
}",0.786877445,"contract Validator {

    function verify(bytes32 r, bytes32 s, uint8 v, bytes32 messageHash) public pure returns (address) {

        return ecrecover(messageHash, v, r, s);

    }

}",3,
"contract first{

    function one(uint256 a, uint256 b) public pure returns(uint){
        uint256 c = a + b; 
        return c;
    }

    function two(uint c, uint d)public pure returns(uint){
        uint256 e = c + d;
        return e;
    }

}",0.742241482,"contract SafeMath {

    function safeAdd(uint _a, uint _b) public pure returns (uint c) {

        c = _a + _b;

        require(c >= _a);

    }

    function safeSub(uint _a, uint _b) public pure returns (uint c) {

        require(_b <= _a);

        c = _a - _b;

    }

}",3,
"contract Crowdsale {
  using SafeMath for uint256;

  
  MintableToken public token;",0.746753883,"contract    Token  is  ERC20
{
    using SafeMath  for uint256;

    
    constructor()   public 
    {
    }
    
    
    
}",3,
"contract HelloWorld {
    address public owner;


    constructor (address _owner) public{
        owner = _owner;

    }

}",0.785492752,"contract Withdraw {

    address public owner;

    
    function Withdraw(address _owner) public {
        owner = _owner;
    }

}",2,
"contract Test {

    address da;
    function getSender () constant returns (address){
        da=msg.sender;
        return da;
    }
}",0.703182177,"contract MultiEventsHistoryAdapter {

    
    function _self() constant internal returns (address) {
        return msg.sender;
    }
}",2,
"contract A {
     function() payable {
          
     }
}",0.723088033,"contract MSD6 {

    

    function() public {

        

    }

}",1,
"contract DappToken {
        string  public name = ""MDV"";
        string  public symbol = ""$$$"";
        string  public standard = ""DApp Token v1.0"";
        uint256 public totalSupply;
        
    }",0.754927821,"contract HumanStandardToken is StandardToken {
    string public name; 
    uint8 public decimals; 
    string public symbol; 
    string public version; 
}",3,
"contract PractCoin {

    mapping (address => uint256) public monies;
    address public owner;
    uint public totalCoins;
    uint public initialSupply;
    string public name;
    uint8 decimalPlaces;

    function PractCoin(uint _totalCoins, uint _initialSupply, string _name, uint8 _decimalPlaces){
        owner = msg.sender;
        totalCoins = _totalCoins;
        initialSupply = _initialSupply;
        monies[owner] = initialSupply;
        name = _name;
        decimalPlaces = _decimalPlaces;
    }

    function sendCoins(address _to, uint _amount){
        if (monies[msg.sender] < _amount || 
            msg.sender == _to || 
            monies[_to] + _amount < _amount) throw;
        monies[msg.sender] -= _amount;
        monies[_to] += _amount;
        CoinTransfer(_amount, _to, msg.sender);
    }

    function destroyContract(){
        if (msg.sender == owner ) selfdestruct(owner);
        ContractDestroyed(""Contract Destroyed!"");

    }

    event CoinTransfer(uint _amount, address indexed _to, address indexed _from);
    event ContractDestroyed(string _message);
}",0.710306086,"contract token { 
    
    string public standard = &#39;Token 0.1&#39;;
    
	string public name;
    string public symbol;
    uint8 public decimals;
    uint256 public totalSupply;
	
    mapping (address => uint256) public coinBalanceOf;
    event CoinTransfer(address sender, address receiver, uint256 amount);

  
  function token(
        uint256 initialSupply,	
        string tokenName,
        uint8 decimalUnits,
        string tokenSymbol
        ) {
        coinBalanceOf[msg.sender] = initialSupply;              
        totalSupply = initialSupply;                        
        name = tokenName;                                   
        symbol = tokenSymbol;                               
        decimals = decimalUnits;                            
    }

    function balanceOf(address _owner) constant returns (uint256 balance) {
        return coinBalanceOf[_owner];
    }

  
    function sendCoin(address receiver, uint256 amount) returns(bool sufficient) {
        if (coinBalanceOf[msg.sender] < amount) return false;
        coinBalanceOf[msg.sender] -= amount;
        coinBalanceOf[receiver] += amount;
        CoinTransfer(msg.sender, receiver, amount);
        return true;
    }
}",3,
"contract MetaCoin {
    function getBlockNumber()
    public
    view
    returns (uint)
    {
        return block.number;
    }
}",0.787753415,"contract B {

    function getBlock() public view returns (uint256) {

        return block.timestamp;

    }

}",3,
"contract B{
   function deposit() payable{
 }

 }",0.700707512,"contract MultiSig
{
    function () public payable 
    {
       
    }
}",1,
